GEOID,Mileage.M,Mileage.I,Mileage.U,Mileage.S,Mileage.O,Mileage.C
18035002302,0,0,0,0,0,FALSE
18035002402,0,0,0,0,0,FALSE
18035002500,0,0,11234.868250628,0,0,FALSE
18037953700,0,160.079275922788,0,0,0,FALSE
18039000700,8045.42687635231,0,0,0,0,FALSE
18039000801,0,0,0,0,0,FALSE
18039000802,9425.08669583531,0,0,0,0,FALSE
18039001502,6109.04767069198,0,0,0,0,FALSE
18039001601,0,0,0,0,0,FALSE
18039001602,0,0,0,0,0,FALSE
18039001801,0,0,0,0,0,FALSE
18043070500,0,0,0,0,0,FALSE
18043070600,0,0,0,0,0,FALSE
18043070700,0,0,0,0,0,FALSE
18043070801,0,0,0,0,0,FALSE
18043070802,0,0,0,0,0,FALSE
18043070901,0,0,0,0,0,FALSE
18043071005,0,0,0,26.1754630505121,0,FALSE
18043071006,0,0,0,0,0,FALSE
18043071007,0,0,0,0,0,FALSE
18043071101,0,0,0,0,0,FALSE
18043071103,0,0,0,0,0,FALSE
18043071104,0,0,0,0,0,FALSE
18045957800,0,10717.6512488903,0,0,0,FALSE
18045957900,0,25855.7170743608,0,0,0,FALSE
18045958000,0,0,0,0,0,FALSE
18047960100,0,12635.5183785654,0,0,0,FALSE
18051050300,1114.78407660089,0,0,0,0,FALSE
18053010300,0,0,0,0,0,FALSE
18053010600,0,0,0,0,0,FALSE
18053010700,0,0,6501.17541336813,0,0,FALSE
18053010800,0,0,0,0,0,FALSE
18055955300,0,0,0,0,0,FALSE
18057110804,0,0,0,0,0,FALSE
18057110806,0,0,0,0,0,FALSE
18057110807,0,0,0,0,0,FALSE
18057110810,0,0,0,0,0,FALSE
18057111102,0,0,0,0,0,FALSE
18059410300,0,0,0,0,0,FALSE
18059410700,0,0,0,0,0,FALSE
18059410900,0,0,0,0,0,FALSE
18061060200,0,9111.61055498387,0,0,0,FALSE
18061060300,0,10060.8866218774,0,0,0,FALSE
18061060400,0,2501.77213683863,0,0,0,FALSE
18061060500,0,3350.77584272864,0,0,0,FALSE
18063210102,0,0,0,0,0,FALSE
18063210103,0,0,0,0,0,FALSE
18063210104,0,0,0,0,0,FALSE
18063210201,0,0,0,0,0,FALSE
18063210400,0,16161.6082446626,0,0,0,FALSE
18063210608,0,0,0,0,0,FALSE
18063210700,4567.59055118755,0,0,0,0,FALSE
18063211000,0,0,0,0,0,FALSE
18065976700,0,0,0,7616.7158101041,0,FALSE
18065976800,0,0,0,28119.8220644805,0,FALSE
18069961700,0,28760.8328287527,0,0,0,FALSE
18069962100,0,12837.9041769199,0,0,0,FALSE
18071967500,0,27433.6491437276,0,0,0,FALSE
18071968300,0,21043.6799447122,0,0,0,FALSE
18073100400,0,0,0,0,0,FALSE
18073101000,0,16514.5030796102,0,0,0,FALSE
18073101100,0,10004.4650451541,0,0,0,FALSE
18073101300,0,15176.0981208398,0,0,0,FALSE
18081610100,0,8384.58373517473,0,0,0,FALSE
18081611100,0,0,0,0,0,FALSE
18081611200,0,5276.51922180946,0,0,0,FALSE
18087970100,40572.008978369,0,0,0,0,FALSE
18087970300,0,0,0,0,0,FALSE
18089010203,0,0,0,0,0,FALSE
18089010205,3047.26481532471,0,0,0,0,FALSE
18089010304,3239.18177649038,0,0,0,0,FALSE
18089011400,0,0,0,0,0,FALSE
18089011500,959.282260638653,0,0,0,0,FALSE
18089012300,0,0,0,0,0,FALSE
18089012400,0,0,0,0,0,FALSE
18089020200,0,0,0,0,0,FALSE
18089020300,0,0,0,0,0,FALSE
18089020400,0,0,0,0,0,FALSE
18089021100,0,0,0,0,0,FALSE
18089021600,0,0,0,0,0,FALSE
18089021700,0,0,0,0,0,FALSE
18089021800,0,0,0,0,0,FALSE
18089030600,0,0,0,0,0,FALSE
18089040300,0,0,0,0,0,FALSE
18089041100,0,0,1834.9413311557,0,0,FALSE
18089041200,0,0,0,0,0,FALSE
18089041600,0,0,0,0,0,FALSE
18089041700,0,0,3383.17747705184,0,0,FALSE
18089041800,0,0,0,0,0,FALSE
18089042100,0,0,0,0,0,FALSE
18089042300,0,0,0,0,0,FALSE
18089042403,0,0,0,0,0,FALSE
18089042505,0,0,0,0,0,FALSE
18089043202,0,1893.72946138194,0,0,0,FALSE
18089043404,0,18280.1749818073,0,0,0,FALSE
18091041400,0,3315.96011947969,0,0,0,FALSE
18091041500,11618.2743846618,0,0,0,0,FALSE
18091041600,0,11404.2740270596,0,0,0,FALSE
18091041700,18327.3967880255,0,0,0,0,FALSE
18091041800,0,0,0,0,0,FALSE
18091042000,0,0,0,0,0,FALSE
18091042600,7014.08848757383,0,0,0,0,FALSE
18095001800,0,0,0,0,0,FALSE
18095011200,0,0,0,0,0,FALSE
18095011501,0,0,0,31.3934995272083,0,FALSE
18095011800,0,0,0,0,0,FALSE
18097310103,0,9559.58277573665,0,0,0,FALSE
18097310104,0,0,0,0,0,FALSE
18097310105,0,0,0,0,0,FALSE
18097310108,0,0,0,0,0,FALSE
18097310203,0,0,0,0,0,FALSE
18097310305,0,3026.52137451255,0,0,0,FALSE
18097310306,0,0,0,0,0,FALSE
18097310310,0,0,0,0,0,FALSE
18097310311,0,0,0,0,0,FALSE
18097310312,0,999.321118886196,0,0,0,FALSE
18097320105,0,0,0,0,0,FALSE
18097320203,0,0,0,0,0,FALSE
18097320303,0,0,0,0,0,FALSE
18097320304,0,0,0,0,0,FALSE
18097321002,0,0,0,0,0,FALSE
18097330103,0,0,0,0,0,FALSE
18097330105,0,0,0,0,0,FALSE
18097330106,0,0,0,0,0,FALSE
18097330401,0,0,0,0,0,FALSE
18097330600,0,0,0,0,0,FALSE
18097330805,0,0,0,0,0,FALSE
18097340108,0,0,0,0,0,FALSE
18097340109,0,0,0,0,0,FALSE
18097340110,0,0,0,0,0,FALSE
18097340901,0,0,0,0,0,FALSE
18097340902,0,0,0,0,0,FALSE
18097341902,0,0,0,0,0,FALSE
18097341903,0,0,0,0,0,FALSE
18097342200,0,0,0,0,0,FALSE
18097342300,0,906.038103277801,0,0,0,FALSE
18097342400,0,2475.24661146498,0,0,0,FALSE
18097342600,0,0,0,0,0,FALSE
18097351500,0,0,0,0,0,FALSE
18097352100,0,632.790719849978,0,0,0,FALSE
18097352300,0,0,0,0,0,FALSE
18097352400,0,0,0,0,0,FALSE
18097352600,0,0,0,0,0,FALSE
18097352700,0,0,0,0,0,FALSE
18097353300,0,1351.87655871213,0,0,0,FALSE
18097353500,0,752.459632003247,0,0,0,FALSE
18097354200,0,2520.24373791561,0,0,0,FALSE
18097354400,0,0,0,0,0,FALSE
18097355700,0,0,0,0,0,FALSE
18097355900,0,0,0,0,0,FALSE
18097356200,0,850.590394457725,0,0,0,FALSE
18097356400,0,0,0,0,0,FALSE
18097357000,0,0,0,0,0,FALSE
18097357100,0,0,0,0,0,FALSE
18097357600,0,0,0,0,0,FALSE
18097357900,0,0,0,0,0,FALSE
18097360101,0,0,0,0,0,FALSE
18097360202,0,0,0,0,0,FALSE
18097360301,0,0,0,0,0,FALSE
18097360302,0,0,0,0,0,FALSE
18097360401,0,0,0,0,0,FALSE
18097360405,0,3246.02809493304,0,0,0,FALSE
18097360602,0,0,0,0,0,FALSE
18097361300,0,0,0,0,0,FALSE
18097361400,0,0,11807.1574576831,0,0,FALSE
18097370201,0,0,6089.15826975341,0,0,FALSE
18097370302,0,0,0,0,0,FALSE
18097380100,0,0,0,0,0,FALSE
18097380300,0,0,0,0,0,FALSE
18097380402,0,0,0,0,0,FALSE
18097380403,0,0,0,0,0,FALSE
18097380404,0,0,0,0,0,FALSE
18097380502,0,0,0,0,0,FALSE
18097380600,0,0,2536.49787026192,0,0,FALSE
18097380901,0,0,0,0,0,FALSE
18097380902,0,0,0,0,0,FALSE
18097390101,0,0,1986.44353141277,0,0,FALSE
18097390102,0,0,2675.28320969467,0,0,FALSE
18097390200,0,0,0,0,0,FALSE
18097390300,0,0,0,0,0,FALSE
18097390405,0,0,0,0,0,FALSE
18097390500,0,3233.50973251935,0,0,0,FALSE
18097390800,0,0,0,0,0,FALSE
18097390900,0,0,0,0,0,FALSE
18097391000,0,0,0,0,0,FALSE
18107956700,0,0,0,0,0,FALSE
18107956800,0,9805.23676741549,0,0,0,FALSE
18107956900,0,9709.63137050219,0,0,0,FALSE
18107957100,0,0,0,0,0,FALSE
18107957400,0,0,0,0,0,FALSE
18107957500,0,0,0,0,0,FALSE
18109510401,8196.18838410563,0,0,0,0,FALSE
18109510402,0,0,0,0,0,FALSE
18111100400,0,2870.65644393693,0,0,0,FALSE
18123952200,0,26706.8334014751,0,0,0,FALSE
18125954100,26633.914468173,0,0,0,0,FALSE
18127050101,10556.8251038854,0,0,0,0,FALSE
18127050103,5397.0652757859,0,0,0,0,FALSE
18127050203,0,2912.04147857164,0,0,0,FALSE
18127050300,0,8195.81831999954,0,0,0,FALSE
18127050402,0,0,0,0,0,FALSE
18127050407,0,0,0,0,0,FALSE
18127050501,0,0,0,0,0,FALSE
18129040100,0,38729.6561309669,0,0,0,FALSE
18133956500,16262.7136384949,0,0,0,0,FALSE
18133956600,9522.33727341625,0,0,0,0,FALSE
18137968400,0,19808.6734661976,0,0,0,FALSE
18139974500,0,0,0,0,0,FALSE
18141000302,0,0,0,0,0,FALSE
18141010800,11174.8220754498,0,0,0,0,FALSE
18141010900,3609.87496726424,0,0,0,0,FALSE
18141011000,4319.53946068968,0,0,0,0,FALSE
18141011201,0,0,0,0,0,FALSE
18141011301,0,0,0,0,0,FALSE
18141011404,0,0,0,0,0,FALSE
18141011406,4194.28207111814,0,0,0,0,FALSE
18141011505,0,0,0,0,0,FALSE
18143966800,0,0,0,0,0,FALSE
18143966900,0,0,0,0,0,FALSE
18143967000,0,7334.50823122758,0,0,0,FALSE
18145710200,0,0,4391.91742771395,0,0,FALSE
18145710300,0,0,15210.6463789792,0,0,FALSE
18145710400,0,0,8458.73105052791,0,0,FALSE
18145710500,0,0,0,0,0,FALSE
18145710800,0,0,0,0,0,FALSE
18145710900,0,0,0,0,0,FALSE
18147952700,0,23756.5971458937,0,0,0,FALSE
18151970800,8542.79356960833,0,0,0,0,FALSE
18151970900,0,0,8125.09787269999,0,0,FALSE
18151971000,0,0,0,0,0,FALSE
18151971100,0,0,0,0,0,FALSE
18151971200,0,0,2724.09683442851,0,0,FALSE
18151971300,0,0,0,0,0,FALSE
18151971400,0,0,0,0,0,FALSE
18151971600,0,0,2226.89910325853,0,0,FALSE
18157001501,0,0,0,0,0,FALSE
18157001600,0,0,0,0,0,FALSE
18157001900,0,5001.69943192793,0,0,0,FALSE
18157010100,0,0,0,0,0,FALSE
18157010201,0,0,0,0,0,FALSE
18157010203,0,0,0,0,0,FALSE
18157010800,0,0,0,0,0,FALSE
18157010901,0,0,0,0,0,FALSE
18157010902,0,11880.3411962546,0,0,0,FALSE
18157011000,0,0,0,0,0,FALSE
18163001000,0,0,0,0,0,FALSE
18163001100,257.16752098507,0,0,0,0,FALSE
18163003600,0,0,0,0,0,FALSE
18163003804,0,3218.31340129166,0,0,0,FALSE
18163010100,0,0,0,0,0,FALSE
18163010201,0,0,0,0,0,FALSE
18163010600,0,5061.50679520287,0,0,0,FALSE
18163010700,0,28139.0075121059,0,0,0,FALSE
18163980100,0,0,0,0,0,FALSE
18165020100,0,6801.79523795813,0,0,0,FALSE
18167010400,0,0,0,0,0,FALSE
18167010500,0,0,0,0,0,FALSE
18167010600,0,0,0,0,0,FALSE
18167010701,0,5210.52116863764,0,0,0,FALSE
18167011200,0,0,0,0,0,FALSE
18173030100,0,29507.9397075836,0,0,0,FALSE
18173030200,0,27973.6151466322,0,0,0,FALSE
18173030702,0,0,0,0,0,FALSE
18173030800,0,0,0,0,0,FALSE
18177000400,0,0,0,0,0,FALSE
18177000600,0,0,0,0,0,FALSE
18177001100,0,0,0,0,0,FALSE
18177010100,0,0,0,0,0,FALSE
18177010500,0,21400.7467753102,0,0,0,FALSE
18179040200,0,0,0,0,0,FALSE
18181958300,0,15024.9707747291,0,0,0,FALSE
18181958800,0,7002.05273442392,0,0,0,FALSE
19001960100,0,0,60408.2455161149,0,0,FALSE
19011960100,0,12838.641618222,0,0,0,FALSE
19013000900,0,0,0,0,0,FALSE
19013002000,0,0,4099.50531259379,0,0,FALSE
19013002700,0,0,0,0,0,FALSE
19013002800,0,0,0,0,0,FALSE
19013002901,0,0,0,0,0,FALSE
19019950600,0,0,0,0,0,FALSE
19029190100,0,0,29742.3958277754,0,0,FALSE
19031450400,0,0,0,0,0,FALSE
19031450500,0,0,0,0,0,FALSE
19033950700,0,0,0,0,0,FALSE
19033950800,0,0,0,2332.31926750727,0,FALSE
19033950900,0,0,0,0,0,FALSE
19033951000,0,4453.84767138351,0,0,0,FALSE
19039960100,0,4870.45065998312,0,0,0,FALSE
19039960200,0,0,0,0,0,FALSE
19039960300,0,15984.6122308908,0,0,0,FALSE
19049050600,0,0,0,0,0,FALSE
19049050809,0,0,0,0,0,FALSE
19049050902,0,19211.1936299119,0,0,0,FALSE
19053960100,0,0,0,0,0,FALSE
19053960200,0,35698.7047014425,0,0,0,FALSE
19069360300,0,51658.2832389345,0,0,0,FALSE
19071970300,0,78640.1189364217,0,0,0,FALSE
19079960100,0,5280.11026990984,0,0,0,FALSE
19079960200,0,45298.1273895511,0,0,0,FALSE
19085290100,0,18705.6678110136,0,0,0,FALSE
19085290200,0,0,0,0,0,FALSE
19085290300,0,12132.0058461842,0,0,0,FALSE
19085290400,0,0,0,0,0,FALSE
19085290500,0,6285.1381826935,0,0,0,FALSE
19095960100,0,9487.46037035792,0,0,0,FALSE
19095960200,0,6546.71364662558,0,0,0,FALSE
19095960300,0,0,0,0,0,FALSE
19095960400,0,0,0,0,0,FALSE
19099040100,0,0,0,0,0,FALSE
19099040200,0,0,7275.494982517,0,0,FALSE
19099040600,0,0,0,0,0,FALSE
19099040700,0,0,6050.96879896392,0,0,FALSE
19099040800,0,0,953.918205322027,0,0,FALSE
19099040900,0,17367.2186823456,0,0,0,FALSE
19103000100,0,0,0,0,0,FALSE
19103000200,0,0,0,0,0,FALSE
19103000301,0,0,0,0,0,FALSE
19103000400,0,0,0,0,0,FALSE
19103010100,0,0,0,0,0,FALSE
19103010200,0,0,0,0,0,FALSE
19103010301,0,0,14865.9573646877,0,0,FALSE
19103010400,0,9195.53583824806,0,0,0,FALSE
19103010500,0,0,0,0,0,FALSE
19113000201,0,0,0,0,0,FALSE
19113000205,0,0,0,0,0,FALSE
19113000206,0,0,0,0,0,FALSE
19113000800,0,0,0,0,0,FALSE
19113000902,0,0,0,0,0,FALSE
19113001300,0,0,0,0,0,FALSE
19113001900,0,0,0,0,0,FALSE
19113002200,0,0,0,0,0,FALSE
19113003002,0,0,0,0,0,FALSE
19113010200,0,21440.131970208,0,0,0,FALSE
19113010700,0,0,0,0,0,FALSE
19121060100,0,0,0,0,0,FALSE
19129040201,0,0,4948.67470827993,0,0,FALSE
19129040202,0,0,0,0,0,FALSE
19133960200,0,65369.0230942969,0,0,0,FALSE
19153000202,0,0,0,0,0,FALSE
19153000702,0,0,0,0,0,FALSE
19153002600,0,0,0,0,0,FALSE
19153002700,0,0,0,0,0,FALSE
19153003002,0,0,0,0,0,FALSE
19153005100,0,0,0,0,0,FALSE
19153010101,0,0,0,0,0,FALSE
19153010102,0,0,0,0,0,FALSE
19153010209,0,0,0,0,0,FALSE
19153010212,0,0,0,0,0,FALSE
19153010406,0,0,0,0,0,FALSE
19153010407,0,0,0,0,0,FALSE
19153010500,0,0,0,0,0,FALSE
19153010600,0,0,0,0,0,FALSE
19153010702,0,0,0,0,0,FALSE
19153010706,0,0,0,0,0,FALSE
19153011026,0,0,0,0,0,FALSE
19153011028,0,0,0,0,0,FALSE
19153011113,0,0,0,0,0,FALSE
19153011206,0,0,0,0,0,FALSE
19153011300,0,0,0,0,0,FALSE
19153011702,0,0,0,0,0,FALSE
19155021400,0,58828.9670996826,0,0,0,FALSE
19155021501,0,34707.3561473491,0,0,0,FALSE
19155021502,0,33037.3793864358,0,0,0,FALSE
19155021603,0,21729.0408359778,0,0,0,FALSE
19155030200,0,0,0,0,0,FALSE
19155030300,0,0,0,0,0,FALSE
19155030401,0,0,0,0,0,FALSE
19155030402,0,0,0,0,0,FALSE
19155031200,0,0,0,0,0,FALSE
19155031300,0,14861.1899260124,0,0,0,FALSE
19155031400,0,0,0,0,0,FALSE
19155031601,0,0,0,0,0,FALSE
19155031700,0,0,0,0,0,FALSE
19155031800,0,7288.09317735818,0,0,0,FALSE
19155031900,0,0,0,0,0,FALSE
19157370100,0,0,0,0,0,FALSE
19157370200,0,7487.8302126744,0,0,0,FALSE
19157370500,0,9819.34987292333,0,0,0,FALSE
19163010102,0,6176.09044294936,0,0,0,FALSE
19163010300,0,0,15462.954324099,0,0,FALSE
19163012400,0,4773.61444226189,0,0,0,FALSE
19163012501,0,0,0,0,0,FALSE
19163012502,0,0,0,0,0,FALSE
19163012601,0,0,0,0,0,FALSE
19163012901,0,0,0,0,0,FALSE
19163013300,0,0,0,0,0,FALSE
19163013500,0,0,0,0,0,FALSE
19169000100,0,17207.0020379629,0,0,0,FALSE
19169010100,0,13121.523079664,0,0,0,FALSE
19169010600,0,7153.93560071506,0,0,0,FALSE
19181020300,0,8234.90367113442,0,0,0,FALSE
19181021200,0,44295.8187381792,0,0,0,FALSE
19193000700,0,0,0,1295.18668783377,0,FALSE
19193001500,0,0,0,0,0,FALSE
19193003300,0,0,0,0,0,FALSE
19193003500,0,28614.9510215887,0,0,0,FALSE
19193003600,0,0,903.044992085303,0,0,FALSE
19195690200,0,0,0,25176.1602528493,0,FALSE
19197680400,0,0,0,0,0,FALSE
20015020100,44807.4992387655,0,0,0,0,FALSE
20015020201,14777.0833181872,0,0,0,0,FALSE
20015020203,0,0,0,0,0,FALSE
20015020600,4870.74219355344,0,0,0,0,FALSE
20017960600,48847.7933676891,0,0,0,0,FALSE
20031966200,0,0,27580.6728657327,0,0,FALSE
20041084100,0,0,15141.3455882181,0,0,FALSE
20041084200,0,0,0,0,0,FALSE
20041084300,0,0,0,0,0,FALSE
20041084400,0,0,0,0,0,FALSE
20041084500,0,0,8104.1825269532,0,0,FALSE
20045000100,0,0,0,0,0,FALSE
20045000603,0,0,0,0,0,FALSE
20045001400,11788.902367018,0,0,0,0,FALSE
20045001500,5932.10284457221,0,0,0,0,FALSE
20051072600,0,0,17935.1333932223,0,0,FALSE
20051072702,0,0,0,0,0,FALSE
20051072800,0,0,31.2826956749583,0,0,FALSE
20051073000,0,0,18060.3013237324,0,0,FALSE
20053086600,0,0,13502.685079354,0,0,FALSE
20053086700,0,0,23848.0244066868,0,0,FALSE
20059954100,0,0,13782.2324482028,0,0,FALSE
20059954300,0,0,0,0,0,FALSE
20059954500,0,0,49146.6247319891,0,0,FALSE
20061000100,0,0,0,0,0,FALSE
20061000500,0,0,0,0,0,FALSE
20061000700,0,0,52982.684148655,0,0,FALSE
20061000800,0,0,7271.82601731644,0,0,FALSE
20063955100,0,0,36552.632602372,0,0,FALSE
20063955200,0,0,52484.2972901573,0,0,FALSE
20079030100,0,0,0,0,0,FALSE
20079030400,0,0,0,0,0,FALSE
20079030500,0,0,8933.37451189928,0,0,FALSE
20079030600,0,0,8634.76679169188,0,0,FALSE
20091050301,0,0,0,0,0,FALSE
20091050400,0,0,0,0,0,FALSE
20091051700,0,0,0,0,0,FALSE
20091051804,0,0,0,0,0,FALSE
20091051805,0,0,0,0,0,FALSE
20091051904,0,0,0,0,0,FALSE
20091051908,0,0,0,0,0,FALSE
20091052001,0,0,0,0,0,FALSE
20091052101,0,0,0,0,0,FALSE
20091052303,0,0,0,0,0,FALSE
20091052405,0,0,0,0,0,FALSE
20091052410,0,0,0,0,0,FALSE
20091052417,0,0,0,0,0,FALSE
20091052502,0,4053.98992465724,0,0,0,FALSE
20091052504,0,0,0,0,0,FALSE
20091052905,0,0,0,0,0,FALSE
20091052907,0,0,0,0,0,FALSE
20091052908,0,0,0,0,0,FALSE
20091053004,0,0,0,0,0,FALSE
20091053005,0,0,0,0,0,FALSE
20091053201,0,0,0,0,0,FALSE
20091053301,0,0,0,0,0,FALSE
20091053508,0,0,0,0,0,FALSE
20091053556,0,0,0,0,0,FALSE
20091053602,0,0,0,0,0,FALSE
20091053701,0,0,4520.34658628479,0,0,FALSE
20091053705,0,0,0,0,0,FALSE
20091053712,0,0,0,0,0,FALSE
20091980001,0,0,0,0,0,FALSE
20091980002,0,0,0,0,0,FALSE
20103071202,0,0,0,0,0,FALSE
20103071400,6759.04479892341,0,0,0,0,FALSE
20103071800,0,0,0,0,0,FALSE
20105086100,0,0,0,0,0,FALSE
20109954600,0,0,0,0,0,FALSE
20111000100,0,0,0,0,0,FALSE
20111000200,0,0,0,0,0,FALSE
20111000300,0,0,0,0,0,FALSE
20111000600,67417.206575382,0,0,0,0,FALSE
20111000700,14609.3525063436,0,0,0,0,FALSE
20111000800,0,0,17875.1083874252,0,0,FALSE
20113788100,0,0,0,0,0,FALSE
20113788300,0,0,0,0,0,FALSE
20113788600,0,0,0,0,0,FALSE
20113788700,0,0,20585.9830542031,0,0,FALSE
20121100100,0,0,0,0,0,FALSE
20139010200,32674.5482812761,0,0,0,0,FALSE
20139010300,0,0,26173.8088785056,0,0,FALSE
20161000900,0,0,0,0,0,FALSE
20167973900,0,0,85541.3388577842,0,0,FALSE
20169000200,0,0,0,0,0,FALSE
20169000500,0,0,0,0,0,FALSE
20169000600,0,0,0,0,0,FALSE
20169000700,0,0,0,0,0,FALSE
20169001100,0,0,79959.2005920885,0,0,FALSE
20169001200,0,0,22369.410042941,0,0,FALSE
20173000600,0,0,0,0,0,FALSE
20173002300,0,0,0,0,0,FALSE
20173002400,0,0,0,0,0,FALSE
20173003500,0,0,0,0,0,FALSE
20173003800,0,0,0,0,0,FALSE
20173005100,0,0,0,0,0,FALSE
20173005600,1834.17963011853,0,0,0,0,FALSE
20173005700,0,0,0,0,0,FALSE
20173005900,0,0,0,0,0,FALSE
20173006100,0,0,0,0,0,FALSE
20173006500,0,0,0,0,0,FALSE
20173006600,0,0,0,0,0,FALSE
20173006700,0,0,0,0,0,FALSE
20173007101,0,0,0,0,0,FALSE
20173008000,0,0,0,0,0,FALSE
20173008100,0,0,2738.12064371619,0,0,FALSE
20173008300,0,0,0,0,0,FALSE
20173008600,0,0,0,0,0,FALSE
20173008900,0,0,0,0,0,FALSE
20173009100,0,0,0,0,0,FALSE
20173009301,0,0,0,0,0,FALSE
20173009700,14498.1608932119,0,0,0,0,FALSE
20173010001,0,0,0,0,0,FALSE
20173010002,0,0,0,0,0,FALSE
20173010113,0,0,0,0,0,FALSE
20173010200,0,0,7411.99351593028,0,0,FALSE
20177001200,0,0,0,0,0,FALSE
20177001604,0,0,0,0,0,FALSE
20177002200,0,0,0,0,0,FALSE
20177002400,0,0,14639.5048770583,0,0,FALSE
20177002602,0,0,0,0,0,FALSE
20177002702,0,0,0,0,0,FALSE
20177002800,0,0,0,0,0,FALSE
20177003002,0,0,0,0,0,FALSE
20177003100,0,0,0,0,0,FALSE
20177003601,0,0,8677.14761852506,0,0,FALSE
20177003607,0,0,0,0,0,FALSE
20177003700,7143.48604662876,0,0,0,0,FALSE
20177003901,4098.50902481848,0,0,0,0,FALSE
20177003902,0,0,0,0,0,FALSE
20177004000,0,0,1540.64826116332,0,0,FALSE
20177004100,0,0,0,0,0,FALSE
20181453600,0,0,59615.1113044205,0,0,FALSE
20191962200,9680.23464694337,0,0,0,0,FALSE
20191962500,0,0,0,0,0,FALSE
20191962600,31395.5063109809,0,0,0,0,FALSE
20193953400,0,0,28424.7829496592,0,0,FALSE
20195955800,0,0,78105.6524855478,0,0,FALSE
20197483100,0,0,58085.8010215973,0,0,FALSE
20197483200,0,0,0,0,0,FALSE
20209040001,0,0,0,0,0,FALSE
20209040002,0,0,0,0,0,FALSE
20209040200,0,0,0,0,0,FALSE
20209040500,0,0,0,0,0,FALSE
20209041500,0,0,0,0,0,FALSE
20209041900,0,0,0,0,0,FALSE
20209042200,0,0,0,0,0,FALSE
20209042300,0,0,0,0,0,FALSE
20209042400,0,0,0,0,0,FALSE
20209042501,0,0,0,0,0,FALSE
20209042502,0,0,0,0,0,FALSE
20209043000,0,0,0,0,0,FALSE
20209043301,0,0,0,0,0,FALSE
20209043400,0,0,0,0,0,FALSE
20209043600,0,0,0,0,0,FALSE
20209043700,0,0,0,0,0,FALSE
20209043905,0,0,0,0,0,FALSE
20209044001,0,0,0,0,0,FALSE
20209044101,0,0,0,0,0,FALSE
20209044500,0,0,0,0,0,FALSE
20209044602,0,0,0,0,0,FALSE
20209044702,0,1783.28248769485,0,0,0,FALSE
20209044703,0,0,0,0,0,FALSE
20209044704,0,0,0,0,0,FALSE
20209044804,0,0,0,3029.18199244598,0,FALSE
20209044806,0,0,0,0,0,FALSE
20209045000,0,0,0,0,0,FALSE
21009950200,0,4228.57369150512,0,0,0,FALSE
21009950300,0,9767.75308398686,0,0,0,FALSE
21011970200,0,22493.1752633911,0,0,0,FALSE
21011970300,0,7309.59773354605,0,0,0,FALSE
21015070100,0,0,0,0,0,FALSE
21015070301,0,0,0,0,0,FALSE
21015070311,0,0,0,0,0,FALSE
21015070312,0,0,0,0,0,FALSE
21015070402,0,0,0,0,0,FALSE
21015070604,0,7351.51376831534,0,0,0,FALSE
21015070607,0,0,0,0,0,FALSE
21019031100,0,17552.8204368901,0,0,0,FALSE
21019031200,0,0,0,0,0,FALSE
21029020701,0,0,0,0,0,FALSE
21029020800,0,0,0,0,0,FALSE
21029021101,0,0,0,0,0,FALSE
21029021200,14447.6912399039,0,0,0,0,FALSE
21031930100,0,0,0,0,0,FALSE
21033920200,35774.7370028681,0,0,0,0,FALSE
21033920300,4005.88814301965,0,0,0,0,FALSE
21037052200,0,0,0,0,0,FALSE
21037052301,0,0,0,0,0,FALSE
21037052302,0,0,0,0,0,FALSE
21037052400,0,1171.74121818965,0,0,0,FALSE
21037052800,0,1829.4303295847,0,0,0,FALSE
21037052900,0,0,0,0,0,FALSE
21037053301,0,0,0,0,0,FALSE
21037053302,0,4136.40988731305,0,0,0,FALSE
21041950100,0,10895.1765203865,0,0,0,FALSE
21041950200,0,0,0,0,0,FALSE
21041950300,0,11695.1844741471,0,0,0,FALSE
21043960100,0,14095.883434879,0,0,0,FALSE
21043960200,0,14468.3893139973,0,0,0,FALSE
21043960300,0,12282.1771264227,0,0,0,FALSE
21043960500,0,10787.7631361089,0,0,0,FALSE
21043960600,0,19648.371705196,0,0,0,FALSE
21047200900,0,0,0,0,0,FALSE
21047201301,0,6670.91523029215,0,0,0,FALSE
21047201302,0,0,0,0,0,FALSE
21047201400,0,34973.559985588,0,0,0,FALSE
21049020201,0,0,0,0,0,FALSE
21049020202,0,0,0,0,0,FALSE
21049020300,0,11131.2226861246,0,0,0,FALSE
21049020500,0,0,0,0,0,FALSE
21049020600,0,0,0,0,0,FALSE
21061920400,0,0,0,0,0,FALSE
21067003102,0,0,0,0,0,FALSE
21067003202,0,0,0,0,0,FALSE
21067003300,0,0,0,0,0,FALSE
21067003701,0,0,0,0,0,FALSE
21067003704,0,0,0,0,0,FALSE
21067003802,0,4508.91119394349,0,0,0,FALSE
21067003803,0,0,0,0,0,FALSE
21067003906,0,0,0,0,0,FALSE
21067003917,0,2630.42868702049,0,0,0,FALSE
21067003918,0,0,0,0,0,FALSE
21067004007,0,0,0,0,0,FALSE
21073070402,0,0,0,0,0,FALSE
21073070701,0,5057.85058089451,0,0,0,FALSE
21073071000,0,9471.18744596622,0,0,0,FALSE
21073071100,0,3503.09241922771,0,0,0,FALSE
21077960101,0,20736.3068218701,0,0,0,FALSE
21077960102,0,5834.44585187564,0,0,0,FALSE
21081920100,0,10948.4835333624,0,0,0,FALSE
